Category,City,Country,Discount,Profit,Quantity,Region,Sales,Segment,State,Sub-Category
Office Supplies,Dallas,United States,0.8,-33.139,5,Central,21.38,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-6.36,5,Central,4.24,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-17.248,5,Central,10.78,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-9.8115,5,Central,6.33,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-1480.0335,5,Central,896.99,Consumer,Texas,Binders
Office Supplies,Huntsville,United States,0.8,-9.705,5,Central,6.47,Consumer,Texas,Binders
Office Supplies,San Antonio,United States,0.8,-13.32,5,Central,8.88,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-16.884,6,Central,9.648,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-17.2854,6,Central,10.476,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-6.732,6,Central,4.488,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-9.6348,6,Central,6.216,Consumer,Texas,Binders
Office Supplies,Austin,United States,0.8,-4.851,7,Central,2.772,Consumer,Texas,Binders
Office Supplies,Huntsville,United States,0.8,-18.2525,7,Central,10.43,Consumer,Texas,Binders
Office Supplies,Laredo,United States,0.8,-11.0005,7,Central,6.286,Consumer,Texas,Binders
Office Supplies,San Antonio,United States,0.8,-3701.8928,8,Central,2177.584,Consumer,Texas,Binders
Office Supplies,Dallas,United States,0.8,-59.373,9,Central,39.582,Consumer,Texas,Binders
Office Supplies,Houston,United States,0.8,-51.296,10,Central,32.06,Consumer,Texas,Binders
Office Supplies,Huntsville,United States,0.8,-22.6842,14,Central,13.748,Consumer,Texas,Binders
Office Supplies,Dallas,United States,0.8,-9.156,2,Central,6.104,Corporate,Texas,Binders
Office Supplies,Houston,United States,0.8,-11.5872,2,Central,6.816,Corporate,Texas,Binders
Office Supplies,Houston,United States,0.8,-44.2782,3,Central,26.046,Corporate,Texas,Binders
Office Supplies,Deer Park,United States,0.8,-10.386,6,Central,6.924,Corporate,Texas,Binders
Office Supplies,Arlington,United States,0.8,-68.1856,7,Central,42.616,Corporate,Texas,Binders
Office Supplies,Bedford,United States,0.8,-22.512,8,Central,12.864,Corporate,Texas,Binders
Office Supplies,Mesquite,United States,0.8,-1.4016,1,Central,0.876,Corporate,Texas,Binders
Office Supplies,Waco,United States,0.8,-0.9452,1,Central,0.556,Corporate,Texas,Binders
Office Supplies,San Antonio,United States,0.8,-336.6272,2,Central,210.392,Corporate,Texas,Binders
Office Supplies,Mcallen,United States,0.8,-2.2878,1,Central,1.476,Corporate,Texas,Binders
Office Supplies,Corpus Christi,United States,0.8,-13.6832,2,Central,8.552,Corporate,Texas,Binders
Office Supplies,Mcallen,United States,0.8,-6.8992,2,Central,4.312,Corporate,Texas,Binders
Office Supplies,Laredo,United States,0.8,-3.6576,3,Central,2.286,Corporate,Texas,Binders
Office Supplies,Houston,United States,0.8,-53.072,4,Central,34.24,Corporate,Texas,Binders
Office Supplies,Dallas,United States,0.8,-1.827,1,Central,1.044,Corporate,Texas,Binders
Office Supplies,Dallas,United States,0.8,-2.1792,1,Central,1.362,Corporate,Texas,Binders
Office Supplies,Dallas,United States,0.8,-10.4214,1,Central,6.316,Corporate,Texas,Binders
Office Supplies,Huntsville,United States,0.8,-1.5715,1,Central,0.898,Corporate,Texas,Binders
Office Supplies,Mcallen,United States,0.8,-3.2934,1,Central,1.996,Corporate,Texas,Binders
Office Supplies,Dallas,United States,0.8,-3.2406,2,Central,1.964,Corporate,Texas,Binders
Office Supplies,Fort Worth,United States,0.8,-2.544,2,Central,1.696,Corporate,Texas,Binders
Office Supplies,San Antonio,United States,0.8,-40.6504,2,Central,23.912,Corporate,Texas,Binders
Office Supplies,Carrollton,United States,0.8,-5.6406,3,Central,3.318,Corporate,Texas,Binders
Office Supplies,Houston,United States,0.8,-10.2114,3,Central,6.588,Corporate,Texas,Binders
Office Supplies,Houston,United States,0.8,-13.734,3,Central,9.156,Corporate,Texas,Binders
Office Supplies,Arlington,United States,0.8,-2.1504,4,Central,1.344,Corporate,Texas,Binders
Office Supplies,Arlington,United States,0.8,-13.6488,4,Central,8.272,Corporate,Texas,Binders
Office Supplies,Austin,United States,0.8,-20.4352,4,Central,13.184,Corporate,Texas,Binders
Office Supplies,Dallas,United States,0.8,-1141.47,5,Central,760.98,Corporate,Texas,Binders
Office Supplies,Fort Worth,United States,0.8,-13.167,5,Central,7.98,Corporate,Texas,Binders
Office Supplies,Houston,United States,0.8,-49.92,5,Central,33.28,Corporate,Texas,Binders
Office Supplies,Houston,United States,0.8,-9.6565,5,Central,6.23,Corporate,Texas,Binders
Office Supplies,Huntsville,United States,0.8,-19.168,5,Central,11.98,Corporate,Texas,Binders
Office Supplies,Austin,United States,0.8,-27.792,6,Central,18.528,Corporate,Texas,Binders
Office Supplies,Bryan,United States,0.8,-35.8176,7,Central,22.386,Corporate,Texas,Binders
Office Supplies,Dallas,United States,0.8,-20.1663,7,Central,12.222,Corporate,Texas,Binders
Office Supplies,Mcallen,United States,0.8,-10.6547,7,Central,6.874,Corporate,Texas,Binders
Office Supplies,Missouri City,United States,0.8,-9.555,7,Central,6.37,Corporate,Texas,Binders
Office Supplies,Pearland,United States,0.8,-18.5262,7,Central,11.228,Corporate,Texas,Binders
Office Supplies,San Antonio,United States,0.8,-46.9952,7,Central,29.372,Corporate,Texas,Binders
Office Supplies,San Antonio,United States,0.8,-9.1648,8,Central,5.728,Corporate,Texas,Binders
Office Supplies,Dallas,United States,0.8,-17.6607,9,Central,11.394,Corporate,Texas,Binders
Office Supplies,Fort Worth,United States,0.8,-18.802,10,Central,11.06,Corporate,Texas,Binders
Office Supplies,Houston,United States,0.8,-4.818,2,Central,2.92,Home Office,Texas,Binders
Office Supplies,Houston,United States,0.8,-8.1096,4,Central,5.232,Home Office,Texas,Binders
Office Supplies,Houston,United States,0.8,-11.52,5,Central,7.68,Home Office,Texas,Binders
Office Supplies,Houston,United States,0.8,-66.5088,6,Central,41.568,Home Office,Texas,Binders
Office Supplies,Bryan,United States,0.8,-2.3232,2,Central,1.408,Home Office,Texas,Binders
Office Supplies,Bryan,United States,0.8,-6.4232,4,Central,4.144,Home Office,Texas,Binders
Office Supplies,Bryan,United States,0.8,-13.188,6,Central,7.536,Home Office,Texas,Binders
Office Supplies,Houston,United States,0.8,-2.667,2,Central,1.524,Home Office,Texas,Binders
Office Supplies,Austin,United States,0.8,-5.823,3,Central,3.882,Home Office,Texas,Binders
Office Supplies,Houston,United States,0.8,-10.15,5,Central,5.8,Home Office,Texas,Binders
Office Supplies,Houston,United States,0.8,-13.3424,8,Central,8.608,Home Office,Texas,Binders
Office Supplies,Dallas,United States,0.8,-9.5568,2,Central,5.792,Home Office,Texas,Binders
Office Supplies,Houston,United States,0.8,-4.3584,2,Central,2.724,Home Office,Texas,Binders
Office Supplies,Dallas,United States,0.8,-11.0208,3,Central,6.888,Home Office,Texas,Binders
Office Supplies,El Paso,United States,0.8,-6.8634,3,Central,4.428,Home Office,Texas,Binders
Office Supplies,Houston,United States,0.8,-7.8225,3,Central,4.47,Home Office,Texas,Binders
Office Supplies,Houston,United States,0.8,-13.896,3,Central,9.264,Home Office,Texas,Binders
Office Supplies,Lubbock,United States,0.8,-17.046,3,Central,11.364,Home Office,Texas,Binders
Office Supplies,San Antonio,United States,0.8,-6.286,4,Central,3.592,Home Office,Texas,Binders
Office Supplies,Dallas,United States,0.8,-45.84,5,Central,30.56,Home Office,Texas,Binders
Office Supplies,Houston,United States,0.8,-25.2185,5,Central,16.27,Home Office,Texas,Binders
Office Supplies,Houston,United States,0.8,-22.0416,6,Central,13.776,Home Office,Texas,Binders
Office Supplies,Arlington,United States,0.8,-17.469,9,Central,11.646,Home Office,Texas,Binders
Office Supplies,Dallas,United States,0.8,-14.1696,9,Central,8.856,Home Office,Texas,Binders
Office Supplies,Dallas,United States,0.8,-6.93,10,Central,3.96,Home Office,Texas,Binders
Office Supplies,Chicago,United States,0.8,-3.0396,3,Central,1.788,Home Office,Illinois,Binders
Office Supplies,Peoria,United States,0.8,-20.5623,3,Central,12.462,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-7.9002,3,Central,4.788,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-68.1856,7,Central,42.616,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-17.046,3,Central,11.364,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-14.773,5,Central,8.69,Consumer,Illinois,Binders
Office Supplies,Aurora,United States,0.8,-3.462,2,Central,2.308,Home Office,Illinois,Binders
Office Supplies,Naperville,United States,0.8,-5.487,2,Central,3.54,Home Office,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-4.7685,1,Central,2.89,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-22.62,2,Central,15.08,Consumer,Illinois,Binders
Office Supplies,Quincy,United States,0.8,-3.2406,2,Central,1.964,Consumer,Illinois,Binders
Office Supplies,Des Plaines,United States,0.8,-4.9164,3,Central,2.892,Consumer,Illinois,Binders
Office Supplies,Freeport,United States,0.8,-145.176,4,Central,96.784,Consumer,Illinois,Binders
Office Supplies,Peoria,United States,0.8,-6.567,5,Central,3.98,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-30.555,6,Central,17.46,Consumer,Illinois,Binders
Office Supplies,Rockford,United States,0.8,-53.7088,8,Central,33.568,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-2.9884,2,Central,1.928,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-16.818,2,Central,11.212,Consumer,Illinois,Binders
Office Supplies,Romeoville,United States,0.8,-14.7708,2,Central,8.952,Consumer,Illinois,Binders
Office Supplies,Naperville,United States,0.8,-13.0152,6,Central,7.656,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-22.8956,13,Central,13.468,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-3.6003,1,Central,2.182,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-5.2932,2,Central,3.208,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-8.05,2,Central,4.6,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-4.752,2,Central,3.168,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-3.3792,2,Central,2.112,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-2.6268,2,Central,1.592,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-3.9032,2,Central,2.296,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-14.9736,3,Central,8.808,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-14.5656,3,Central,8.568,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-3.0396,3,Central,1.788,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-38.1114,3,Central,24.588,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-3.2436,3,Central,1.908,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-4.8609,3,Central,2.946,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-5.0094,3,Central,3.036,Consumer,Illinois,Binders
Office Supplies,Naperville,United States,0.8,-4.4928,3,Central,2.808,Consumer,Illinois,Binders
Office Supplies,Oswego,United States,0.8,-6.5076,3,Central,3.828,Consumer,Illinois,Binders
Office Supplies,Rockford,United States,0.8,-2.6784,3,Central,1.728,Consumer,Illinois,Binders
Office Supplies,Bloomington,United States,0.8,-7.764,4,Central,5.176,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-8.6768,4,Central,5.104,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-2.7648,4,Central,1.728,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-20.6176,4,Central,12.128,Consumer,Illinois,Binders
Office Supplies,Quincy,United States,0.8,-4.488,4,Central,2.992,Consumer,Illinois,Binders
Office Supplies,Skokie,United States,0.8,-18.8728,4,Central,12.176,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-18.2525,5,Central,10.43,Consumer,Illinois,Binders
Office Supplies,Highland Park,United States,0.8,-4.464,5,Central,2.88,Consumer,Illinois,Binders
Office Supplies,Oswego,United States,0.8,-533.7325,5,Central,304.99,Consumer,Illinois,Binders
Office Supplies,Woodstock,United States,0.8,-13.7175,5,Central,8.85,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-31.332,6,Central,17.904,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-13.8278,7,Central,8.134,Consumer,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-13.896,3,Central,9.264,Corporate,Illinois,Binders
Office Supplies,Skokie,United States,0.8,-3.5712,4,Central,2.304,Corporate,Illinois,Binders
Office Supplies,Skokie,United States,0.8,-16.38,4,Central,9.36,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-25.648,5,Central,16.03,Corporate,Illinois,Binders
Office Supplies,Rockford,United States,0.8,-729.9138,7,Central,442.372,Corporate,Illinois,Binders
Office Supplies,Quincy,United States,0.8,-5.184,9,Central,3.24,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-6.237,3,Central,3.564,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-6.237,3,Central,3.564,Corporate,Illinois,Binders
Office Supplies,Aurora,United States,0.8,-4.5824,4,Central,2.864,Corporate,Illinois,Binders
Office Supplies,Rockford,United States,0.8,-22.144,4,Central,13.84,Corporate,Illinois,Binders
Office Supplies,Aurora,United States,0.8,-164.836,7,Central,94.192,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-1.3376,1,Central,0.836,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-5.8869,3,Central,3.798,Corporate,Illinois,Binders
Office Supplies,Decatur,United States,0.8,-320.2395,3,Central,182.994,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-23.892,5,Central,14.48,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-2.88,5,Central,1.8,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-2929.4845,5,Central,1889.99,Corporate,Illinois,Binders
Office Supplies,Peoria,United States,0.8,-2.688,5,Central,1.68,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-8.904,7,Central,5.936,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-67.272,8,Central,44.848,Corporate,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-14.7594,1,Central,8.682,Home Office,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-23.548,1,Central,13.456,Home Office,Illinois,Binders
Office Supplies,Highland Park,United States,0.8,-4.704,2,Central,3.136,Home Office,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-1143.891,3,Central,762.594,Home Office,Illinois,Binders
Office Supplies,Rockford,United States,0.8,-18.8364,4,Central,11.416,Home Office,Illinois,Binders
Office Supplies,Bolingbrook,United States,0.8,-16.467,5,Central,9.98,Home Office,Illinois,Binders
Office Supplies,Aurora,United States,0.8,-46.3946,7,Central,29.932,Home Office,Illinois,Binders
Office Supplies,Danville,United States,0.8,-69.3952,7,Central,43.372,Home Office,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-172.557,9,Central,104.58,Home Office,Illinois,Binders
Office Supplies,Chicago,United States,0.8,-42.4638,9,Central,27.396,Home Office,Illinois,Binders
Office Supplies,Aurora,United States,0.7,-25.8174,3,West,36.882,Consumer,Colorado,Binders
Office Supplies,Phoenix,United States,0.7,-1.8308,2,West,2.388,Consumer,Arizona,Binders
Office Supplies,Dublin,United States,0.7,-13.8432,4,East,19.776,Consumer,Ohio,Binders
Office Supplies,Colorado Springs,United States,0.7,-62.88,5,West,78.6,Corporate,Colorado,Binders
Office Supplies,Tucson,United States,0.7,-5.712,5,West,8.16,Consumer,Arizona,Binders
Office Supplies,Phoenix,United States,0.7,-20.889,5,West,28.485,Home Office,Arizona,Binders
Office Supplies,Parker,United States,0.7,-1.9008,3,West,2.376,Corporate,Colorado,Binders
Office Supplies,Columbus,United States,0.7,-2.6544,2,East,3.318,Consumer,Ohio,Binders
Office Supplies,Chester,United States,0.7,-3.4272,3,East,4.896,Home Office,Pennsylvania,Binders
Office Supplies,Columbus,United States,0.7,-22.449,5,East,32.07,Consumer,Ohio,Binders
Office Supplies,Springfield,United States,0.7,-6.5296,2,East,8.904,Corporate,Ohio,Binders
Office Supplies,Phoenix,United States,0.7,-3.168,2,West,4.752,Consumer,Arizona,Binders
Office Supplies,Portland,United States,0.7,-0.792,2,West,1.08,Consumer,Oregon,Binders
Office Supplies,Wilmington,United States,0.7,-2.6256,2,South,3.282,Consumer,North Carolina,Binders
Office Supplies,Toledo,United States,0.7,-1.3128,1,East,1.641,Consumer,Ohio,Binders
Office Supplies,Cincinnati,United States,0.7,-1.9272,2,East,2.628,Consumer,Ohio,Binders
Office Supplies,Dublin,United States,0.7,-2.6586,2,East,3.798,Consumer,Ohio,Binders
Office Supplies,Toledo,United States,0.7,-5.215,2,East,6.258,Consumer,Ohio,Binders
Office Supplies,Cincinnati,United States,0.7,-10.5798,3,East,14.427,Consumer,Ohio,Binders
Office Supplies,Toledo,United States,0.7,-3.564,3,East,4.86,Consumer,Ohio,Binders
Office Supplies,Jacksonville,United States,0.7,-13.363,1,South,17.43,Consumer,Florida,Binders
Office Supplies,Memphis,United States,0.7,-2.0108,2,South,2.742,Consumer,Tennessee,Binders
Office Supplies,Pensacola,United States,0.7,-1.476,3,South,2.214,Consumer,Florida,Binders
Office Supplies,Durham,United States,0.7,-4.2336,7,South,6.048,Consumer,North Carolina,Binders
Office Supplies,Phoenix,United States,0.7,-1.35,1,West,2.025,Consumer,Arizona,Binders
Office Supplies,Phoenix,United States,0.7,-40.1808,6,West,54.792,Consumer,Arizona,Binders
Office Supplies,Portland,United States,0.7,-3.465,7,West,4.158,Consumer,Oregon,Binders
